adcode,name,longitude,latitude
130208105000,王官营镇,,
130208106000,火石营镇,,
130208108000,岔河镇,,
130208109000,新军屯镇,,
130208110000,小张各庄镇,,
130208111000,丰登坞镇,,
130208112000,李钊庄镇,,
130208113000,白官屯镇,,
130208114000,石各庄镇,,
130208115000,沙流河镇,,
130208116000,七树庄镇,,
130208117000,杨官林镇,,
130208118000,银城铺镇,,
130208119000,常庄镇,,
130208202000,姜家营乡,,
130208205000,欢喜庄乡,,
130208208000,刘家营乡,,
130209000000,曹妃甸区,,
130209100000,唐海镇,,
130209101000,柳赞镇,,
130209102000,滨海镇,,
130209401000,一农场,,
130209403000,三农场,,
130209404000,四农场,,
130209405000,五农场,,
130209406000,六农场,,
130209407000,七农场,,
130209408000,八农场,,
130209409000,九农场,,
130209410000,十农场,,
130209411000,十一农场,,
130209413000,十里海养殖场,,
130209450000,南堡经济开发区,,
130209451000,曹妃甸工业区,,
130224000000,滦南县,,
130224001000,友谊路街道,,
130224100000,倴城镇,,
130224101000,宋道口镇,,
130224102000,长凝镇,,
130224103000,胡各庄镇,,
130224104000,坨里镇,,
130224105000,姚王庄镇,,
130224106000,司各庄镇,,
130224107000,安各庄镇,,
130224108000,扒齿港镇,,
130224109000,程庄镇,,
130224110000,青坨营镇,,
130224111000,柏各庄镇,,
130224114000,南堡镇,,
130224115000,方各庄镇,,
130224116000,东黄坨镇,,
130224117000,马城镇,,
130225000000,乐亭县,,
130225001000,乐安街道,,
130225100000,乐亭镇,,
130225101000,汤家河镇,,
130225102000,胡家坨镇,,
130225103000,王滩镇,,
130225104000,闫各庄镇,,
130225105000,马头营镇,,
130225106000,新寨镇,,
130225107000,汀流河镇,,
130225108000,姜各庄镇,,
130225109000,毛庄镇,,
130225110000,中堡镇,,
130225111000,大相各庄镇,,
130225201000,庞各庄乡,,
130225203000,古河乡,,
130227000000,迁西县,,
130227008000,栗乡街道,,
130227100000,兴城镇,,
130227101000,金厂峪镇,,
130227102000,洒河桥镇,,
130227103000,太平寨镇,,
130227104000,罗家屯镇,,
130227105000,东荒峪镇,,
130227106000,新集镇,,
130227107000,三屯营镇,,
130227108000,滦阳镇,,
130227109000,汉儿庄镇,,
130227110000,新庄子镇,,
130227111000,东莲花院镇,,
130227112000,白庙子镇,,
130227113000,上营镇,,
130227203000,渔户寨乡,,
130227204000,旧城乡,,
130227205000,尹庄乡,,
130229000000,玉田县,,
130229100000,玉田镇,,
130229101000,亮甲店镇,,
130229102000,鸦鸿桥镇,,
130229103000,窝洛沽镇,,
130229104000,石臼窝镇,,
130229105000,虹桥镇,,
130229106000,散水头镇,,
130229107000,林南仓镇,,
130229108000,林西镇,,
130229109000,杨家板桥镇,,
130229110000,彩亭桥镇,,
130229111000,孤树镇,,
130229112000,大安镇,,
130229113000,唐自头镇,,
130229114000,郭家屯镇,,
130229115000,杨家套镇,,
130229116000,陈家铺镇,,
130229201000,林头屯乡,,
130229203000,潮洛窝乡,,
130229205000,郭家桥乡,,
130281000000,遵化市,,
130281001000,华明路街道,,
130281002000,文化路街道,,
130281100000,遵化镇,,
130281101000,堡子店镇,,
130281102000,马兰峪镇,,
130281103000,平安城镇,,
130281104000,东新庄镇,,
130281105000,新店子镇,,
130281106000,党峪镇,,
130281107000,地北头镇,,
130281108000,东旧寨镇,,
130281109000,铁厂镇,,
130281110000,苏家洼镇,,
130281111000,建明镇,,
130281112000,石门镇,,
130281113000,崔家庄镇,,
130281114000,西留村镇,,
130281115000,兴旺寨镇,,
130281116000,西三里镇,,
130281203000,西下营满族乡,,
130281204000,汤泉满族乡,,
130281205000,东陵满族乡,,
130281206000,刘备寨乡,,
130281207000,团瓢庄乡,,
130281208000,娘娘庄乡,,
130281210000,候家寨乡,,
130281211000,小厂乡,,
130283000000,迁安市,,
130283004000,杨店子街道,,
130283100000,迁安镇,,
130283101000,夏官营镇,,
130283102000,杨各庄镇,,
130283103000,建昌营镇,,
130283104000,赵店子镇,,
130283105000,野鸡坨镇,,
130283106000,大崔庄镇,,
130283108000,蔡园镇,,
130283109000,马兰庄镇,,
130283110000,沙河驿镇,,
130283111000,木厂口镇,,
130283112000,上射雁庄镇,,
130283113000,太平庄镇,,
130283114000,扣庄镇,,
130283115000,大五里镇,,
130283116000,五重安镇,,
130283117000,彭店子镇,,
130283118000,阎家店镇,,
130284000000,滦州市,,
130284002000,古城街道,,
130284003000,滦城路街道,,
130284004000,响嘡街道,,
130284102000,东安各庄镇,,
130284103000,雷庄镇,,
130284104000,茨榆坨镇,,
130284105000,榛子镇,,
130284106000,杨柳庄镇,,
130284107000,油榨镇,,
130284108000,古马镇,,
130284109000,小马庄镇,,
130284110000,九百户镇,,
130284111000,王店子镇,,
130300000000,秦皇岛市,,
130302000000,海港区,,
130302001000,文化路街道,,
130302002000,海滨路街道,,
130302003000,北环路街道,,
130302004000,建设大街街道,,
130302005000,河东街道,,
130302006000,西港路街道,,
130302007000,燕山大街街道,,
130302008000,港城大街街道,,
130302009000,东环路街道,,
130302010000,白塔岭街道,,
130302011000,珠江道街道,,
130302012000,黄河道街道,,
130302013000,腾飞路街道,,
130302100000,东港镇,,
130302102000,西港镇,,
130302103000,海阳镇,,
130302104000,北港镇,,
130302105000,杜庄镇,,
130302106000,石门寨镇,,
130302107000,驻操营镇,,
130303000000,山海关区,,
130303001000,南关街道,,
130303002000,东街街道,,
130303003000,西街街道,,
130303004000,路南街道,,
130303005000,船厂路街道,,
130303100000,第一关镇,,
130303101000,石河镇,,
130303102000,孟姜镇,,
130303200000,渤海乡,,
130304000000,北戴河区,,
130304001000,西山街道,,
130304002000,东山街道,,
130304100000,海滨镇,,
130304101000,戴河镇,,
130304102000,牛头崖镇,,
130306000000,抚宁区,,
130306001000,骊城街道,,
130306100000,抚宁镇,,
130306101000,留守营镇,,
130306102000,榆关镇,,
130306105000,台营镇,,
130306106000,大新寨镇,,
130306107000,坟坨镇,,
130306200000,茶棚乡,,
130321000000,青龙满族自治县,,
130321100000,青龙镇,,
130321101000,祖山镇,,
130321102000,木头凳镇,,
130321103000,双山子镇,,
130321104000,马圈子镇,,
130321105000,肖营子镇,,
130321106000,大巫岚镇,,
130321107000,土门子镇,,
130321108000,八道河镇,,
130321109000,隔河头镇,,
130321111000,娄杖子镇,,
130321200000,凤凰山乡,,
130321201000,龙王庙乡,,
130321202000,三星口乡,,
130321203000,干沟乡,,
130321206000,大石岭乡,,
130321208000,官场乡,,
130321209000,茨榆山乡,,
130321210000,平方子乡,,
130321211000,安子岭乡,,
130321212000,朱杖子乡,,
130321213000,草碾乡,,
130321214000,七道河乡,,
130321217000,三拨子乡,,
130321218000,凉水河乡,,
130322000000,昌黎县,,
130322100000,昌黎镇,,
130322101000,靖安镇,,
130322102000,安山镇,,
130322103000,龙家店镇,,
130322104000,泥井镇,,
130322105000,大蒲河镇,,
130322106000,新集镇,,
130322107000,刘台庄镇,,
130322108000,朱各庄镇,,
130322109000,荒佃庄镇,,
130322110000,茹荷镇,,
130322201000,团林乡,,
130322202000,葛条港乡,,
130322203000,马坨店乡,,
130322206000,两山乡,,
130322207000,十里铺乡,,
130324000000,卢龙县,,
130324100000,卢龙镇,,
130324101000,潘庄镇,,
130324102000,燕河营镇,,
130324103000,双望镇,,
130324104000,刘田各庄镇,,
130324105000,石门镇,,
130324106000,木井镇,,
130324107000,陈官屯镇,,
130324108000,蛤泊镇,,
130324200000,下寨乡,,
130324201000,刘家营乡,,
130324203000,印庄乡,,
130400000000,邯郸市,,
130402000000,邯山区,,
130402001000,火磨街道,,
130402002000,陵园街道,,
130402003000,光明路街道,,
130402004000,滏东街道,,
130402005000,罗城头街道,,
130402006000,渚河路街道,,
130402007000,浴新南街道,,
130402008000,农林路街道,,
130402009000,贸东街道,,
130402010000,贸西街道,,
130402100000,北张庄镇,,
130402101000,马头镇,,
130402102000,河沙镇镇,,
130402103000,高臾镇,,
130402104000,光禄镇,,
130402200000,马庄乡,,
130402201000,南堡乡,,
130402202000,代召乡,,
130402203000,辛庄营乡,,
130402204000,花官营乡,,
130402206000,台城乡,,
130403000000,丛台区,,
130403001000,丛台西街道,,
130403002000,联纺西街道,,
130403003000,联纺东街道,,
130403004000,光明桥街道,,
130403005000,丛台东街道,,
130403006000,四季青街道,,
130403007000,和平街道,,
130403008000,中华街道,,
130403009000,人民路街道,,
130403010000,柳林桥街道,,
130403101000,尚璧镇,,
130403102000,南沿村镇,,
130403103000,黄粱梦镇,,
130403200000,苏曹乡,,
130403201000,南吕固乡,,
130403202000,兼庄乡,,
130403203000,三陵乡,,
130403204000,小西堡乡,,
130403205000,姚寨乡,,
130404000000,复兴区,,
130404001000,胜利桥街道,,
130404002000,百家村街道,,
130404003000,铁路大院街道,,
130404004000,化林路街道,,
130404005000,庞村街道,,
130404007000,石化街道,,
130404100000,户村镇,,
130404101000,林坛镇,,
130404200000,彭家寨乡,,
130404201000,康庄乡,,
130404202000,南城乡,,
130406000000,峰峰矿区,,
130406001000,滏阳东路街道,,
130406100000,临水镇,,
130406101000,峰峰镇,,
130406102000,新坡镇,,
130406103000,大社镇,,
130406104000,和村镇,,
130406105000,义井镇,,
130406106000,彭城镇,,
130406107000,界城镇,,
130406108000,大峪镇,,
130407000000,肥乡区,,
130407100000,肥乡镇,,
130407101000,天台山镇,,
130407102000,辛安镇镇,,
130407103000,大寺上镇,,
130407104000,东漳堡镇,,
130407105000,毛演堡镇,,
130407106000,西吕营镇,,
130407107000,元固镇,,
130407108000,北高镇,,
130408000000,永年区,,
130408100000,临洺关镇,,
130408101000,大北汪镇,,
130408102000,张西堡镇,,
130408103000,广府镇,,
130408105000,永合会镇,,
130408106000,刘营镇,,
130408107000,东杨庄镇,,
130408108000,讲武镇,,
130408109000,西苏镇,,
130408201000,界河店乡,,
130408203000,刘汉乡,,
130408204000,正西乡,,
130408206000,曲陌乡,,
130408207000,辛庄堡乡,,
130408208000,小龙马乡,,
130408211000,西河庄乡,,
130408213000,西阳城乡,,
130423000000,临漳县,,
130423100000,临漳镇,,
130423101000,南东坊镇,,
130423102000,孙陶集镇,,
130423103000,柳园镇,,
130423104000,称勾集镇,,
130423105000,邺城镇,,
130423106000,章里集镇,,
130423107000,张村集镇,,
130423108000,砖寨营镇,,
130423109000,习文镇,,
130423200000,狄邱乡,,
130423202000,西羊羔乡,,
130423204000,杜村集乡,,
130423208000,柏鹤集乡,,
130424000000,成安县,,
130424100000,成安镇,,
130424101000,商城镇,,
130424102000,漳河店镇,,
130424103000,李家疃镇,,
130424104000,北乡义镇,,
130424105000,道东堡镇,,
130424200000,辛义乡,,
130424201000,柏寺营乡,,
130424204000,长巷乡,,
130425000000,大名县,,
130425100000,大名镇,,
130425101000,杨桥镇,,
130425102000,万堤镇,,
130425103000,龙王庙镇,,
130425104000,束馆镇,,
130425105000,金滩镇,,
130425106000,沙圪塔镇,,
130425107000,大街镇,,
130425108000,铺上镇,,
130425109000,孙甘店镇,,
130425110000,北峰镇,,
130425111000,黄金堤镇,,
130425201000,王村乡,,
130425205000,旧治乡,,
130425206000,西未庄乡,,
130425208000,西付集乡,,
130425209000,埝头乡,,
130425211000,张铁集乡,,
130425212000,红庙乡,,
130425213000,营镇回族乡,,
130426000000,涉县,,
130426001000,平安街道,,
130426100000,涉城镇,,
130426101000,河南店镇,,
130426102000,索堡镇,,
130426103000,西戌镇,,
130426104000,井店镇,,
130426105000,更乐镇,,
130426106000,固新镇,,
130426107000,西达镇,,
130426108000,偏城镇,,
130426200000,神头乡,,
130426201000,辽城乡,,
130426202000,偏店乡,,
130426203000,龙虎乡,,
130426204000,木井乡,,
130426205000,关防乡,,
130426206000,合漳乡,,
130426207000,鹿头乡,,
130427000000,磁县,,
130427100000,磁州镇,,
130427103000,讲武城镇,,
130427104000,岳城镇,,
130427105000,观台镇,,
130427107000,白土镇,,
130427108000,黄沙镇,,
130427200000,路村营乡,,
130427201000,西固义乡,,
130427204000,时村营乡,,
130427207000,陶泉乡,,
130427208000,都党乡,,
130427209000,北贾璧乡,,
130430000000,邱县,,
130430100000,新马头镇,,
130430101000,邱城镇,,
130430102000,梁二庄镇,,
130430103000,香城固镇,,
130430104000,古城营镇,,
130430201000,南辛店乡,,
130430204000,陈村回族乡,,
130431000000,鸡泽县,,
130431100000,鸡泽镇,,
130431101000,小寨镇,,
130431102000,双塔镇,,
130431103000,曹庄镇,,
130431104000,浮图店镇,,
130431105000,吴官营镇,,
130431202000,风正乡,,
130432000000,广平县,,
130432100000,广平镇,,
130432101000,平固店镇,,
130432102000,胜营镇,,
130432103000,南阳堡镇,,
130432104000,十里铺镇,,
130432105000,南韩村镇,,
130432106000,东张孟镇,,
130433000000,馆陶县,,
130433100000,馆陶镇,,
130433101000,房寨镇,,
130433102000,柴堡镇,,
130433103000,魏僧寨镇,,
130433200000,寿山寺乡,,
130433201000,王桥乡,,
130433202000,南徐村乡,,
130433203000,路桥乡,,
130434000000,魏县,,
130434100000,魏城镇,,
130434101000,德政镇,,
130434102000,北皋镇,,
130434103000,双井镇,,
130434104000,牙里镇,,
130434105000,车往镇,,
130434106000,回隆镇,,
130434107000,张二庄镇,,
130434108000,东代固镇,,
130434109000,院堡镇,,
130434110000,南双庙镇,,
130434111000,棘针寨镇,,
130434112000,边马镇,,
130434113000,泊口镇,,
130434114000,仕望集镇,,
130434202000,沙口集乡,,
130434203000,野胡拐乡,,
130434205000,前大磨乡,,
130434208000,大辛庄乡,,
130434209000,大马村乡,,
130434212000,北台头乡,,
130435000000,曲周县,,
130435100000,曲周镇,,
130435101000,安寨镇,,
130435102000,侯村镇,,
130435103000,河南疃镇,,
130435104000,第四疃镇,,
130435105000,白寨镇,,
130435200000,槐桥乡,,
130435201000,南里岳乡,,
130435203000,大河道乡,,
130435204000,依庄乡,,
130481000000,武安市,,
130481100000,武安镇,,
130481101000,康二城镇,,
130481102000,午汲镇,,
130481103000,磁山镇,,
130481104000,伯延镇,,
130481105000,淑村镇,,
130481106000,大同镇,,
130481107000,邑城镇,,
130481108000,矿山镇,,
130481109000,贺进镇,,
130481110000,阳邑镇,,
130481111000,徘徊镇,,
130481112000,冶陶镇,,
130481200000,上团城乡,,
130481201000,北安庄乡,,
130481202000,北安乐乡,,
130481203000,西土山乡,,
130481204000,西寺庄乡,,
130481205000,活水乡,,
130481206000,石洞乡,,
130481207000,管陶乡,,
130481208000,马家庄乡,,
130500000000,邢台市,,
130502000000,襄都区,,
130502001000,南长街街道,,
130502002000,北大街街道,,
130502003000,西大街街道,,
130502004000,西门里街道,,
130502005000,豫让桥街道,,
130502006000,泉东街道,,
130502100000,东郭村镇,,
130502101000,王快镇,,
130502102000,晏家屯镇,,
130502103000,祝村镇,,
130502104000,东汪镇,,
130502200000,大梁庄乡,,
130502400000,市高新技术开发区,,
130503000000,信都区,,
130503001000,钢铁路街道,,
130503002000,中兴路街道,,
130503003000,达活泉街道,,
130503004000,张宽街道,,
130503005000,章村街道,,
130503006000,中华大街街道,,
130503007000,团结路街道,,
130503008000,泉西街道,,
130503100000,南大郭镇,,
130503101000,李村镇,,
130503102000,南石门镇,,
130503103000,羊范镇,,
130503104000,皇寺镇,,
130503105000,会宁镇,,
130503106000,西黄村镇,,
130503107000,路罗镇,,
130503108000,将军墓镇,,
130503109000,浆水镇,,
130503110000,宋家庄镇,,
130503200000,太子井乡,,
130503201000,龙泉寺乡,,
130503202000,北小庄乡,,
130503203000,城计头乡,,
130503204000,白岸乡,,
130503205000,冀家村乡,,
130505000000,任泽区,,
130505100000,任城镇,,
130505101000,邢家湾镇,,
130505102000,辛店镇,,
130505103000,天口镇,,
130505200000,西固城乡,,
130505201000,永福庄乡,,
130505202000,大屯乡,,
130505204000,骆庄乡,,
130506000000,南和区,,
130506100000,和阳镇,,
130506101000,贾宋镇,,
130506102000,郝桥镇,,
130506103000,三思镇,,
130506104000,河郭镇,,
130506200000,东三召乡,,
